,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT,class
0,0.017136715555555564,0.1334383752898693,5.9799999999999995,0.09966666666666665,0.3135687670645568,6.359,0.10598333333333333,0.1418647601396891,18.0,0.0,0.0,1.0209425169586788,0.017763823495636814,0.5506785283647413,204.46304160812915,281.25,62.5,2.2700565204578287,barefoot
1,0.006652915555555555,0.08329105594239997,4.37,0.07283333333333333,0.2918487609331604,4.127,0.06878333333333334,0.09024796349643704,18.0,0.0,0.0,1.234640440630178,0.006918502368809807,0.21447357343310403,196.69844982448342,281.25,218.75,2.120146226140424,barefoot
2,0.004071412222222222,0.06999238053769376,3.4479999999999995,0.05746666666666666,0.2536336724275798,3.648,0.0608,0.07885644541222261,22.0,0.0,0.0,0.7979253269334704,0.005465087597638421,0.16941771552679105,149.61308426985642,250.0,0.0,2.215702856966161,barefoot
3,0.0022499363888888887,0.055448925447959166,2.553,0.04255,0.21331616082482968,2.435,0.04058333333333333,0.05654951332794225,18.0,0.0,0.0,1.215542971858768,0.0036936874283288322,0.1145043102781938,86.67225552294366,93.75,0.0,2.222903733228496,barefoot
4,0.0008411475,0.037998026264531165,1.813,0.030216666666666666,0.19209676415545823,1.3939999999999997,0.023233333333333328,0.03894933693219472,6.0,0.0,0.0,0.46045453475670683,0.0019253229764658673,0.05968501227044189,75.4166379217737,0.0,0.0,1.7874647514248836,barefoot
5,0.0001363363888888889,0.029156760222402395,1.623,0.02705,0.19891867338825248,0.6960000000000001,0.011600000000000001,0.01565734787161866,2.0,0.0,0.0,2.0137017768662613,0.0014692986517515542,0.04554825820429818,13.153191797879192,0.0,0.0,0.7414630265028035,barefoot
6,0.00012335416666666669,0.028964058187116438,1.6249999999999998,0.02708333333333333,0.0,0.537,0.008950000000000001,0.011919930610650043,1.0,0.0,0.0,3.460939794665899,0.0014584345735818855,0.04521147178103845,13.889571218566505,0.0,0.0,0.8304651914480512,barefoot
7,0.00010302083333333337,0.027678210443114516,1.545,0.02575,0.0,0.47700000000000004,0.00795,0.010769542740871482,0.0,0.0,0.0,3.3752522585622624,0.0013393537919470487,0.04151996755035851,14.716713638722055,0.0,0.0,0.5848618447849212,barefoot
8,0.0002291122222222222,0.032329037515315344,1.754,0.029233333333333333,0.20656193817683385,0.641,0.010683333333333333,0.01728181173804276,2.0,0.0,0.0,7.365154863135696,0.001746348572140202,0.05413680573634626,16.744399020307803,0.0,0.0,0.7993387587759199,barefoot
9,0.0005964122222222222,0.034545622009163474,1.744,0.029066666666666668,0.0,0.935,0.015583333333333334,0.02288475178818376,5.0,0.0,0.0,3.892046936858039,0.0016865863334402154,0.05228417633664668,42.28806032287133,0.0,0.0,1.355798229320228,barefoot
10,0.0021187400000000005,0.05034779041824974,2.1819999999999995,0.03636666666666666,0.0,2.3600000000000003,0.03933333333333334,0.0645739623235983,15.0,0.0,0.0,0.6128118501751549,0.0027204471242119194,0.0843338608505695,124.49044578480502,343.75,0.0,2.0109581290932237,barefoot
11,0.003255665555555555,0.06285591990152294,2.896,0.048266666666666666,0.0,3.349,0.05581666666666667,0.07713723188171119,21.0,0.0,0.0,0.5702766780825719,0.004244759241314026,0.1315875364807348,122.53013521105754,312.5,0.0,2.1921739518375865,barefoot
12,0.003092216388888889,0.06256956128981568,3.007,0.05011666666666667,0.0,3.005,0.050083333333333334,0.06411549430652073,20.0,0.0,0.0,1.5133195333670857,0.004442403096378917,0.13771449598774643,117.75953543026752,156.25,0.0,1.9220328699759668,barefoot
13,0.0016212988888888891,0.0486850421929912,2.3339999999999996,0.0389,0.0,1.799,0.02998333333333333,0.047315565217636434,10.0,0.0,0.0,1.173927173668124,0.00293806254593708,0.09107993892404948,107.36533083412742,93.75,0.0,2.1112813363754923,barefoot
14,0.0005109622222222222,0.033654618306160206,1.7800000000000002,0.02966666666666667,0.2045728677852269,1.014,0.016900000000000002,0.028233289643040123,8.0,0.0,0.0,0.6385125453072681,0.001657719341125021,0.05138929957487565,69.1283354157036,0.0,0.0,1.3607205095747243,barefoot
15,0.000644428888888889,0.03652898392600959,1.938,0.0323,0.21082601566668088,1.2129999999999999,0.020216666666666664,0.030935416596516038,10.0,0.0,0.0,0.4715336945331977,0.0019154511514432393,0.05937898569474042,71.8319954831859,0.0,0.0,1.5214970412297648,barefoot
16,0.00019138305555555557,0.029878922336657326,1.6669999999999998,0.02778333333333333,0.20348772892033862,0.5920000000000002,0.00986666666666667,0.015188086321248474,2.0,0.0,0.0,0.6803887186821933,0.0014999055846578852,0.04649707312439444,23.582822943245088,0.0,0.0,0.6861501467070028,barefoot
17,4.51288888888889e-05,0.023705133058756142,1.364,0.022733333333333335,0.18896264802463553,0.32700000000000007,0.005450000000000001,0.007356537505361922,0.0,0.0,0.0,2.8876013174074124,0.0010121936334628588,0.03137800263734862,12.645729042001584,0.0,0.0,0.3497173429380118,barefoot
18,0.00018564888888888885,0.026618289451678396,1.4120000000000001,0.023533333333333337,0.0,0.504,0.0084,0.01259943501558163,2.0,0.0,0.0,2.5193461645096042,0.0011585076397455161,0.035913736832111,34.921160767703704,0.0,0.0,1.0480592705490615,barefoot
19,0.0003170066666666667,0.0310188114966816,1.5939999999999996,0.026566666666666662,0.0,0.801,0.01335,0.01734446622051472,5.0,0.0,0.0,3.6772333787443627,0.0015142425239984198,0.046941518243951014,35.983660553354426,0.0,0.0,1.4062907441793642,barefoot
