,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT,class
0,0.013578578888888889,0.12556153869716635,5.768,0.09613333333333333,0.0,0.741,0.01235,0.01631210427145167,1.0,0.0,0.0,31.509656696883514,0.017189160837153543,0.5328639859517599,47.90213321868774,31.25,31.25,0.05493363146315184,barefoot
1,0.0010323066666666667,0.07125494134912094,3.886,0.06476666666666667,0.0,0.509,0.008483333333333334,0.01193982085434695,1.0,0.0,0.0,34.821833833656704,0.008579813994611121,0.2659742338329448,10.333248255108968,0.0,0.0,0.36207317842880093,barefoot
2,0.001819060833333333,0.061746929748233904,3.309,0.055150000000000005,0.2601508686072362,0.274,0.004566666666666667,0.005960320773986377,1.0,0.0,0.0,61.2698798532785,0.005497854663647434,0.17043349457307044,14.870114125787381,0.0,0.0,0.1002434635790576,barefoot
3,0.0008321497222222221,0.028851054284606888,1.357,0.022616666666666667,0.0,0.259,0.004316666666666667,0.005765178933527841,1.0,0.0,0.0,41.09022260305588,0.0008054912816035694,0.024970229729710653,58.06396432428999,31.25,31.25,0.32506048183231023,barefoot
4,0.00019911000000000004,0.015073154945133418,0.738,0.0123,0.0,0.21400000000000002,0.003566666666666667,0.004967692230975558,1.0,0.0,0.0,62.117385787800856,0.00024523502551326647,0.00760228579091126,50.09985013698421,31.25,31.25,0.5665042686771632,barefoot
5,0.0003126697222222222,0.020886598574205422,1.045,0.017416666666666667,0.0,0.20700000000000002,0.0034500000000000004,0.005097357241498542,2.0,0.0,0.0,91.17542138676225,0.0005334567835559477,0.01653716029023438,31.86464695210231,31.25,0.0,0.9368640789933981,barefoot
6,0.0028306363888888895,0.06374807186626641,3.1109999999999998,0.05184999999999999,0.24127814528654123,0.44400000000000006,0.007400000000000001,0.010677078252031312,2.0,0.0,0.0,344.15385647781545,0.005051272573351396,0.15658944977389327,32.849658625618346,31.25,0.0,0.903655221183152,barefoot
7,0.006142776388888888,0.07861159795687488,4.356999999999999,0.07261666666666665,0.300640277884123,0.539,0.008983333333333334,0.01174661869847905,2.0,0.0,0.0,361.70696340385416,0.006013845839339088,0.18642922101951173,42.11475528070386,31.25,31.25,0.8822389311607137,barefoot
8,0.022093594166666668,0.15050885909695372,6.590999999999999,0.10984999999999999,0.3228793010345772,0.891,0.01485,0.02158899594151409,2.0,0.0,0.0,95.30335984644533,0.022423426537799777,0.695126222671793,50.56159277945914,31.25,31.25,0.7493752119622813,barefoot
9,0.03255498222222222,0.2057415854901483,9.722000000000001,0.16203333333333336,0.3733380689543536,2.276,0.03793333333333333,0.052158818745072784,4.0,0.0,0.0,110.10739159380233,0.049807593599622425,1.544035401588295,52.037760704027335,31.25,0.0,1.3817154936573395,barefoot
10,0.13628169555555558,0.39708391220664346,18.529999999999998,0.3088333333333333,0.47918770643860786,3.0860000000000003,0.05143333333333334,0.06350764000482974,4.0,0.0,0.0,129.56870275544347,0.17199017083836446,5.331695295989298,35.62850591741829,31.25,31.25,1.0218218421339365,barefoot
11,0.1647928697222222,0.41097909516989634,21.045,0.35075,0.5720121057220805,1.7179999999999997,0.02863333333333333,0.041652720830005485,1.0,0.0,0.0,263.8159599697899,0.1671466123240159,5.1815449820444925,35.973680715510824,31.25,31.25,0.24388638003806495,barefoot
12,0.014620332222222221,0.18724262335269715,9.026,0.15043333333333334,0.0,0.592,0.009866666666666666,0.012734578576671617,2.0,0.0,0.0,52.63535446373574,0.05246854756141089,1.6265249744037376,14.02238321584757,0.0,0.0,0.10756134901901838,barefoot
13,0.007521015555555555,0.08889638162865049,4.53,0.0755,0.0,0.9830000000000001,0.016383333333333337,0.021188820205356295,3.0,0.0,0.0,42.94620673568668,0.007979087532901538,0.2473517135199477,53.45227432479872,62.5,62.5,0.42560223023439875,barefoot
14,0.006737933333333335,0.08923526955936947,4.680000000000001,0.07800000000000001,0.30092250690378525,1.009,0.016816666666666664,0.022060394759594683,2.0,0.0,0.0,98.87083449625827,0.008817104167251451,0.273330229184795,40.741320154878856,31.25,31.25,0.5603886265376086,barefoot
15,0.002332173333333333,0.053750658910689954,2.9419999999999997,0.04903333333333333,0.2577393517853929,0.547,0.009116666666666667,0.01310518075845825,1.0,0.0,0.0,19.777959009987978,0.003295441926996796,0.10215869973690067,43.56009566396116,31.25,31.25,0.4088363611582674,barefoot
16,0.0022576322222222223,0.04778040044481279,2.561999999999999,0.04269999999999998,0.0,0.569,0.009483333333333333,0.012703262626425238,2.0,0.0,0.0,28.589050717245556,0.002231102742999395,0.06916418503298125,54.46535785976514,31.25,31.25,0.6890626745891708,barefoot
17,0.0036658155555555553,0.06181612518860539,3.028,0.05046666666666667,0.0,1.0630000000000002,0.01771666666666667,0.022668203670055523,4.0,0.0,0.0,23.613039277899368,0.0038377621788967756,0.11897062754580004,70.20605325226524,31.25,31.25,1.642327770982095,barefoot
18,0.03188154555555556,0.18829126373785904,8.578000000000001,0.1429666666666667,0.0,1.7750000000000001,0.029583333333333336,0.038254057057466886,3.0,0.0,0.0,55.40549631074464,0.03753085984749122,1.1634566552722279,59.1838950554512,62.5,62.5,1.0574779861968175,barefoot
19,0.16378416555555556,0.40473814580129047,20.528000000000002,0.34213333333333334,0.5445353285660147,2.897,0.04828333333333333,0.05746583362223422,2.0,0.0,0.0,83.32308624133543,0.15844149721748021,4.9116864137418865,51.73659516524256,31.25,31.25,0.5843717603911626,barefoot
20,0.19417836,0.46321722765890305,24.266000000000005,0.4044333333333334,0.6062177649582349,2.7780000000000005,0.04630000000000001,0.05472581889964999,2.0,0.0,0.0,237.57987053431208,0.226144660277905,7.010484468615055,33.36149246910647,31.25,31.25,0.42493891887543495,barefoot
21,0.11604889416666665,0.34072439986984593,16.645,0.27741666666666664,0.0,2.4159999999999995,0.04026666666666666,0.051356843981389795,3.0,0.0,0.0,34.452244342079126,0.11207056172064286,3.4741874133399286,62.43455075384397,31.25,31.25,0.331832504540568,barefoot
