,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT,class
0,5.513888888888889e-05,0.007472170590486631,0.37,0.006166666666666667,0.0,0.28,0.004666666666666667,0.006509445549041193,8.0,0.0,0.0,6.096375495800652,5.3995398944003335e-05,0.0016738573672641034,130.60187392789027,93.75,93.75,2.026418924337731,barefoot
1,3.5076388888888886e-05,0.005951190357119041,0.275,0.004583333333333333,0.0,0.22000000000000003,0.003666666666666667,0.005042194840896108,6.0,0.0,0.0,7.424202175329481,3.337867332921847e-05,0.0010347388732057726,123.83982020212285,125.0,125.0,2.029587505389439,barefoot
2,4.690972222222223e-05,0.0068617296167463,0.29500000000000004,0.004916666666666667,0.0,0.23500000000000001,0.003916666666666667,0.005248082781488487,3.0,0.0,0.0,12.078088099589564,4.4792060566225904e-05,0.001388553877553003,113.61711712423585,125.0,125.0,1.8063718219800122,barefoot
3,5.48888888888889e-05,0.007416198487095663,0.33,0.0055000000000000005,0.0,0.22000000000000003,0.003666666666666667,0.005042194840896108,1.0,0.0,0.0,29.538451846203678,5.27156681600758e-05,0.00163418571296235,102.3985438486791,93.75,62.5,2.110716502418068,barefoot
4,6.564972222222221e-05,0.008165986366222596,0.35900000000000004,0.005983333333333334,0.0,0.22300000000000003,0.003716666666666667,0.005137103318843664,2.0,0.0,0.0,17.45379825886131,6.505235747152195e-05,0.0020166230816171804,114.79366641419671,93.75,62.5,1.667898464806255,barefoot
5,0.0004417822222222223,0.0211266025033211,0.9620000000000001,0.016033333333333333,0.0,0.44400000000000006,0.007400000000000001,0.010362906470120945,4.0,0.0,0.0,14.115875465329164,0.0004346361854391815,0.013473721748614626,111.88792614450439,93.75,93.75,1.731810133000943,barefoot
6,0.0007267555555555556,0.027059194370860344,1.37,0.022833333333333334,0.0,0.667,0.011116666666666667,0.014381603126027927,6.0,0.0,0.0,15.654377243704454,0.000712293221638733,0.02208108987080072,117.03823832682342,93.75,93.75,1.7098908384705376,barefoot
7,0.0020604266666666665,0.04589843860815602,2.092,0.03486666666666667,0.0,1.0260000000000002,0.017100000000000004,0.022529829567464178,7.0,0.0,0.0,10.485674861600497,0.002073397148097054,0.06427531159100867,129.95153752147047,125.0,93.75,1.634037126703825,barefoot
8,0.0023957566666666665,0.048954741002957686,2.2339999999999995,0.03723333333333333,0.0,1.2989999999999997,0.021649999999999996,0.02824859378531005,11.0,0.0,0.0,11.6142903939398,0.002317761782860231,0.07185061526866715,154.87852257415273,156.25,156.25,1.9100163286763483,barefoot
9,0.002026532222222222,0.04503776193373734,1.954,0.03256666666666667,0.0,1.4089999999999998,0.023483333333333332,0.0316739212623823,14.0,0.0,0.0,6.472045249660971,0.001960065245622945,0.060762022614311295,154.01790085098798,187.5,187.5,2.056496365458066,barefoot
10,0.004953966666666667,0.07123880028935543,3.164,0.05273333333333333,0.0,2.0340000000000003,0.033900000000000007,0.04857075914650497,13.0,0.0,0.0,4.7805827844131725,0.005005288347470132,0.15516393877157408,133.91923736547588,125.0,62.5,1.4430209200984592,barefoot
11,0.006849762222222222,0.08317511647121391,4.006,0.06676666666666667,0.2665656768550208,2.3280000000000003,0.03880000000000001,0.05569499262402169,13.0,0.0,0.0,6.260017775229657,0.006722687874487194,0.20840332410910303,135.8260174010873,125.0,62.5,1.8967451009288292,barefoot
12,0.006412783055555556,0.08105214371008333,3.887,0.06478333333333333,0.0,2.676,0.0446,0.05986453634552269,13.0,0.0,0.0,4.012434040235877,0.006465709134626805,0.20043698317343098,175.2244239962438,187.5,250.0,2.0063292033364966,barefoot
13,0.004408749722222222,0.06648972351674606,2.897,0.04828333333333333,0.0,2.358,0.0393,0.054315462729552656,13.0,0.0,0.0,2.869652725436335,0.004287959180702955,0.1329267346017916,207.25771882166472,250.0,250.0,1.8773054492998738,barefoot
14,0.0023555541666666663,0.04864274526244038,2.2769999999999997,0.03795,0.0,1.49,0.024833333333333332,0.03195653828222091,9.0,0.0,0.0,10.267423552666209,0.0022986466918547836,0.0712580474474983,166.17939654365017,125.0,125.0,1.9512662107212084,barefoot
15,0.001584962222222222,0.03994537937400686,1.938,0.0323,0.19972189029955645,1.1959999999999997,0.019933333333333327,0.025364461993178367,8.0,0.0,0.0,12.320471095941512,0.0015529651546372712,0.04814191979375541,156.2186111666303,125.0,125.0,1.6758350281914194,barefoot
16,0.0006651697222222221,0.025819566224086724,1.0469999999999997,0.017449999999999997,0.0,0.8130000000000001,0.013550000000000001,0.02046948949045872,7.0,0.0,0.0,5.418520645706184,0.0006455603129504291,0.020012369701463303,172.43700201775675,156.25,156.25,2.273252182556256,barefoot
17,0.00035834972222222223,0.019168985366993217,0.529,0.008816666666666667,0.0,0.488,0.008133333333333333,0.01648625518938402,4.0,0.0,0.0,1.876977897622337,0.00036338579078806034,0.01126495951442987,200.99331783484345,250.0,156.25,2.098009810574053,barefoot
18,5.86875e-05,0.007664854858377946,0.355,0.005916666666666666,0.0,0.26999999999999996,0.0045,0.00603661146390106,2.0,0.0,0.0,6.686322287810354,5.6302247926356187e-05,0.0017453696857170418,159.75358825064134,125.0,93.75,2.2373871562733254,barefoot
19,0.00019674972222222224,0.014027948293793122,0.563,0.009383333333333332,0.0,0.371,0.006183333333333333,0.009287315935626157,3.0,0.0,0.0,16.538477020664345,0.00019040052088185877,0.005902416147337622,155.09009191452296,156.25,125.0,2.1450631216816256,barefoot
