0.00125	-0.488
0.0025	-0.264
0.00375	-0.049
0.005	0.166
0.00625	0.352
0.0075	0.537
0.00875	0.713
0.01	0.869
0.01125	0.991
0.0125	1.084
0.01375	1.157
0.015	1.211
0.01625	1.255
0.0175	1.274
0.01875	1.289
0.02	1.294
0.02125	1.274
0.0225	1.23
0.02375	1.187
0.025	1.157
0.02625	1.138
0.0275	1.118
0.02875	1.079
0.03	1.04
0.03125	0.996
0.0325	0.986
0.03375	1.03
0.035	1.064
0.03625	1.089
0.0375	1.094
0.03875	1.074
0.04	1.035
0.04125	0.962
0.0425	0.845
0.04375	0.742
0.045	0.63
0.04625	0.508
0.0475	0.41
0.04875	0.313
0.05	0.249
0.05125	0.117
0.0525	-0.015
0.05375	-0.122
0.055	-0.234
0.05625	-0.371
0.0575	-0.498
0.05875	-0.562
0.06	-0.552
0.06125	-0.469
0.0625	-0.337
0.06375	-0.171
0.065	-0.098
0.06625	-0.068
0.0675	-0.146
0.06875	-0.283
0.07	-0.303
0.07125	-0.21
0.0725	-0.205
0.07375	-0.205
0.075	-0.215
0.07625	-0.22
0.0775	-0.225
0.07875	-0.225
0.08	-0.176
0.08125	-0.083
0.0825	-0.024
0.08375	0.156
0.085	0.283
0.08625	0.356
0.0875	0.415
0.08875	0.41
0.09	0.356
0.09125	0.269
0.0925	0.205
0.09375	0.166
0.095	0.166
0.09625	0.166
0.0975	0.137
0.09875	0.083
0.1	-0.015
0.10125	-0.063
0.1025	-0.122
0.10375	-0.112
0.105	-0.015
0.10625	0.068
0.1075	0.142
0.10875	0.107
0.11	0
0.11125	-0.259
0.1125	-0.303
0.11375	-0.195
0.115	-0.083
0.11625	-0.015
0.1175	0.02
0.11875	0.059
0.12	0.078
0.12125	0.098
0.1225	0.112
0.12375	0.107
0.125	0.093
0.12625	0.088
0.1275	0.063
0.12875	0.122
0.13	0.186
0.13125	0.146
0.1325	0.176
0.13375	0.083
0.135	-0.283
0.13625	-0.479
0.1375	-0.425
0.13875	-0.63
0.14	-0.654
0.14125	-0.649
0.1425	-0.669
0.14375	-0.718
0.145	-0.781
0.14625	-0.825
0.1475	-0.869
0.14875	-0.898
0.15	-0.952
0.15125	-0.991
0.1525	-1.006
0.15375	-1.069
0.155	-1.099
0.15625	-1.06
0.1575	-1.055
0.15875	-1.05
0.16	-1.035
0.16125	-1.006
0.1625	-0.967
0.16375	-0.942
0.165	-0.894
0.16625	-0.845
0.1675	-0.791
0.16875	-0.718
0.17	-0.659
0.17125	-0.591
0.1725	-0.522
0.17375	-0.435
0.175	-0.361
0.17625	-0.269
0.1775	-0.186
0.17875	-0.103
0.18	-0.015
0.18125	0.068
0.1825	0.151
0.18375	0.234
0.185	0.308
0.18625	0.371
0.1875	0.439
0.18875	0.503
0.19	0.566
0.19125	0.62
0.1925	0.659
0.19375	0.688
0.195	0.713
0.19625	0.732
0.1975	0.757
0.19875	0.776
0.2	0.776
0.20125	0.771
0.2025	0.762
0.20375	0.767
0.205	0.767
0.20625	0.767
0.2075	0.747
0.20875	0.723
0.21	0.708
0.21125	0.684
0.2125	0.654
0.21375	0.625
0.215	0.61
0.21625	0.581
0.2175	0.552
0.21875	0.522
0.22	0.498
0.22125	0.469
0.2225	0.439
0.22375	0.41
0.225	0.376
0.22625	0.342
0.2275	0.298
0.22875	0.254
0.23	0.22
0.23125	0.215
0.2325	0.21
0.23375	0.171
0.235	0.161
0.23625	0.161
0.2375	0.132
0.23875	0.117
0.24	0.107
0.24125	0.112
0.2425	0.083
0.24375	0.073
0.245	0.083
0.24625	0.093
0.2475	0.107
0.24875	0.098
0.25	0.083
0.25125	0.068
0.2525	0.054
0.25375	0.059
0.255	0.059
0.25625	0.049
0.2575	0.059
0.25875	0.098
0.26	0.01
0.26125	-0.034
0.2625	-0.044
0.26375	-0.044
0.265	-0.049
0.26625	-0.02
0.2675	-0.024
0.26875	-0.063
0.27	-0.088
0.27125	-0.093
0.2725	-0.068
0.27375	-0.068
0.275	-0.093
0.27625	-0.117
0.2775	-0.137
0.27875	-0.171
0.28	-0.146
0.28125	-0.127
0.2825	-0.117
0.28375	-0.098
0.285	-0.098
0.28625	-0.093
0.2875	-0.103
0.28875	-0.117
0.29	-0.117
0.29125	-0.103
0.2925	-0.059
0.29375	-0.044
0.295	-0.029
0.29625	-0.02
0.2975	-0.02
0.29875	0.005
0.3	0.015
0.30125	0.024
0.3025	0.029
0.30375	0.034
0.305	0.044
0.30625	0.049
0.3075	0.049
0.30875	0.044
0.31	0.054
0.31125	0.054
0.3125	0.059
0.31375	0.068
0.315	0.088
0.31625	0.078
0.3175	0.078
0.31875	0.068
0.32	0.063
0.32125	0.044
0.3225	0.044
0.32375	0.059
0.325	0.078
0.32625	0.078
0.3275	0.078
0.32875	0.073
0.33	0.063
0.33125	0.054
0.3325	0.054
0.33375	0.054
0.335	0.063
0.33625	0.078
0.3375	0.063
0.33875	0.063
0.34	0.059
0.34125	0.073
0.3425	0.083
0.34375	0.068
0.345	0.073
0.34625	0.083
0.3475	0.098
0.34875	0.063
0.35	0.063
0.35125	0.073
0.3525	0.083
0.35375	0.073
0.355	0.088
0.35625	0.088
0.3575	0.078
0.35875	0.068
0.36	0.083
