0.00125	0.356
0.0025	0.347
0.00375	0.337
0.005	0.317
0.00625	0.303
0.0075	0.298
0.00875	0.288
0.01	0.259
0.01125	0.234
0.0125	0.176
0.01375	0.132
0.015	0.073
0.01625	-0.01
0.0175	-0.093
0.01875	-0.107
0.02	-0.049
0.02125	0.01
0.0225	0.107
0.02375	0.21
0.025	0.259
0.02625	0.239
0.0275	0.19
0.02875	0.137
0.03	0.088
0.03125	0.049
0.0325	0.015
0.03375	-0.039
0.035	-0.083
0.03625	-0.122
0.0375	-0.137
0.03875	-0.151
0.04	-0.171
0.04125	-0.181
0.0425	-0.171
0.04375	-0.166
0.045	-0.181
0.04625	-0.186
0.0475	-0.19
0.04875	-0.186
0.05	-0.171
0.05125	-0.156
0.0525	-0.142
0.05375	-0.142
0.055	-0.142
0.05625	-0.142
0.0575	-0.151
0.05875	-0.156
0.06	-0.137
0.06125	-0.127
0.0625	-0.107
0.06375	-0.098
0.065	-0.093
0.06625	-0.093
0.0675	-0.083
0.06875	-0.098
0.07	-0.098
0.07125	-0.107
0.0725	-0.146
0.07375	-0.161
0.075	-0.171
0.07625	-0.171
0.0775	-0.156
0.07875	-0.142
0.08	-0.142
0.08125	-0.142
0.0825	-0.122
0.08375	-0.103
0.085	-0.093
0.08625	-0.083
0.0875	-0.063
0.08875	-0.034
0.09	0
0.09125	0.034
0.0925	0.068
0.09375	0.098
0.095	0.098
0.09625	0.063
0.0975	0
0.09875	-0.063
0.1	-0.112
0.10125	-0.151
0.1025	-0.19
0.10375	-0.195
0.105	-0.2
0.10625	-0.19
0.1075	-0.181
0.10875	-0.166
0.11	-0.146
0.11125	-0.146
0.1125	-0.146
0.11375	-0.146
0.115	-0.117
0.11625	-0.078
0.1175	-0.068
0.11875	-0.054
0.12	-0.02
0.12125	0.01
0.1225	0.024
0.12375	0.044
0.125	0.073
0.12625	0.073
0.1275	0.093
0.12875	0.103
0.13	0.107
0.13125	0.107
0.1325	0.107
0.13375	0.117
0.135	0.132
0.13625	0.146
0.1375	0.137
0.13875	0.142
0.14	0.142
0.14125	0.161
0.1425	0.146
